,Iteraties (0 indexed),Statistiek,Score (n_runs=12)
917,917,mean,6018.353932584269
918,918,mean,6018.353932584269
919,919,mean,6018.353932584269
920,920,mean,6018.353932584269
921,921,mean,6018.353932584269
922,922,mean,6018.353932584269
923,923,mean,6018.353932584269
924,924,mean,6018.353932584269
925,925,mean,6018.353932584269
926,926,mean,6018.353932584269
927,927,mean,6018.353932584269
928,928,mean,6018.353932584269
929,929,mean,6018.353932584269
930,930,mean,6018.353932584269
931,931,mean,6018.353932584269
932,932,mean,6021.740636704119
933,933,mean,6021.740636704119
934,934,mean,6021.740636704119
935,935,mean,6021.740636704119
936,936,mean,6021.740636704119
937,937,mean,6021.740636704119
938,938,mean,6021.740636704119
939,939,mean,6021.740636704119
940,940,mean,6021.740636704119
941,941,mean,6021.740636704119
942,942,mean,6021.740636704119
943,943,mean,6021.740636704119
944,944,mean,6021.740636704119
945,945,mean,6021.740636704119
946,946,mean,6021.740636704119
947,947,mean,6021.740636704119
948,948,mean,6021.740636704119
949,949,mean,6021.740636704119
950,950,mean,6021.740636704119
951,951,mean,6021.740636704119
952,952,mean,6021.740636704119
953,953,mean,6021.740636704119
954,954,mean,6021.740636704119
955,955,mean,6021.740636704119
956,956,mean,6021.740636704119
957,957,mean,6021.740636704119
958,958,mean,6021.740636704119
959,959,mean,6021.740636704119
960,960,mean,6021.740636704119
961,961,mean,6021.740636704119
962,962,mean,6021.740636704119
963,963,mean,6021.740636704119
964,964,mean,6021.740636704119
965,965,mean,6021.740636704119
966,966,mean,6021.740636704119
967,967,mean,6021.740636704119
968,968,mean,6021.740636704119
969,969,mean,6021.740636704119
970,970,mean,6021.544007490636
971,971,mean,6021.544007490636
972,972,mean,6021.544007490636
973,973,mean,6021.544007490636
974,974,mean,6021.544007490636
975,975,mean,6021.544007490636
976,976,mean,6021.544007490636
977,977,mean,6021.544007490636
978,978,mean,6021.544007490636
979,979,mean,6021.544007490636
980,980,mean,6021.544007490636
981,981,mean,6021.544007490636
982,982,mean,6021.544007490636
983,983,mean,6021.544007490636
984,984,mean,6021.544007490636
985,985,mean,6021.544007490636
986,986,mean,6021.544007490636
987,987,mean,6021.544007490636
988,988,mean,6021.544007490636
989,989,mean,6021.544007490636
990,990,mean,6021.544007490636
991,991,mean,6021.544007490636
992,992,mean,6021.544007490636
993,993,mean,6021.544007490636
994,994,mean,6021.544007490636
995,995,mean,6021.544007490636
996,996,mean,6021.544007490636
997,997,mean,6021.544007490636
998,998,mean,6021.544007490636
999,999,mean,6021.544007490636
1000,1000,mean,6021.544007490636
1001,1001,mean,6021.544007490636
1002,1002,mean,6021.544007490636
1003,1003,mean,6029.490636704119
1004,1004,mean,6029.490636704119
1005,1005,mean,6029.490636704119
1006,1006,mean,6029.490636704119
1007,1007,mean,6029.490636704119
1008,1008,mean,6029.490636704119
1009,1009,mean,6029.490636704119
1010,1010,mean,6029.490636704119
1011,1011,mean,6029.490636704119
1012,1012,mean,6029.490636704119
1013,1013,mean,6030.573970037453
1014,1014,mean,6030.573970037453
1015,1015,mean,6030.573970037453
1016,1016,mean,6030.573970037453
1017,1017,mean,6030.573970037453
1018,1018,mean,6030.573970037453
1019,1019,mean,6030.573970037453
1020,1020,mean,6030.573970037453
1021,1021,mean,6030.573970037453
1022,1022,mean,6030.657303370786
1023,1023,mean,6030.657303370786
1024,1024,mean,6030.657303370786
1025,1025,mean,6030.657303370786
1026,1026,mean,6031.323970037453
1027,1027,mean,6031.323970037453
1028,1028,mean,6031.323970037453
1029,1029,mean,6031.323970037453
1030,1030,mean,6031.323970037453
1031,1031,mean,6031.323970037453
1032,1032,mean,6031.323970037453
1033,1033,mean,6031.323970037453
1034,1034,mean,6031.323970037453
1035,1035,mean,6031.323970037453
1036,1036,mean,6031.323970037453
1037,1037,mean,6031.323970037453
1038,1038,mean,6031.323970037453
1039,1039,mean,6031.323970037453
1040,1040,mean,6031.323970037453
1041,1041,mean,6031.323970037453
1042,1042,mean,6031.323970037453
1043,1043,mean,6031.323970037453
1044,1044,mean,6031.323970037453
1045,1045,mean,6031.323970037453
1046,1046,mean,6031.323970037453
1047,1047,mean,6031.323970037453
1048,1048,mean,6031.323970037453
1049,1049,mean,6031.323970037453
1050,1050,mean,6031.323970037453
1051,1051,mean,6031.323970037453
1052,1052,mean,6031.323970037453
1053,1053,mean,6031.323970037453
1054,1054,mean,6031.323970037453
1055,1055,mean,6031.323970037453
1056,1056,mean,6031.323970037453
1057,1057,mean,6031.323970037453
1058,1058,mean,6031.323970037453
1059,1059,mean,6031.323970037453
1060,1060,mean,6031.323970037453
1061,1061,mean,6031.323970037453
1062,1062,mean,6031.323970037453
1063,1063,mean,6031.323970037453
1064,1064,mean,6031.323970037453
1065,1065,mean,6031.323970037453
1066,1066,mean,6031.323970037453
1067,1067,mean,6031.323970037453
1068,1068,mean,6031.323970037453
1069,1069,mean,6031.323970037453
1070,1070,mean,6031.323970037453
1071,1071,mean,6031.323970037453
1072,1072,mean,6031.323970037453
1073,1073,mean,6031.323970037453
1074,1074,mean,6031.323970037453
1075,1075,mean,6031.323970037453
1076,1076,mean,6031.323970037453
1077,1077,mean,6031.323970037453
1078,1078,mean,6033.323970037453
1079,1079,mean,6033.323970037453
1080,1080,mean,6035.990636704119
1081,1081,mean,6035.990636704119
1082,1082,mean,6035.990636704119
1083,1083,mean,6035.990636704119
1084,1084,mean,6035.990636704119
1085,1085,mean,6035.990636704119
1086,1086,mean,6035.990636704119
1087,1087,mean,6035.990636704119
1088,1088,mean,6035.990636704119
1089,1089,mean,6035.990636704119
1090,1090,mean,6035.990636704119
1091,1091,mean,6035.990636704119
1092,1092,mean,6035.990636704119
1093,1093,mean,6035.990636704119
1094,1094,mean,6035.990636704119
1095,1095,mean,6045.103932584269
1096,1096,mean,6045.603932584269
1097,1097,mean,6045.603932584269
1098,1098,mean,6045.603932584269
1099,1099,mean,6045.603932584269
1100,1100,mean,6045.603932584269
1101,1101,mean,6045.603932584269
1102,1102,mean,6045.603932584269
1103,1103,mean,6045.603932584269
1104,1104,mean,6045.603932584269
1105,1105,mean,6045.603932584269
1106,1106,mean,6045.520599250936
1107,1107,mean,6045.520599250936
1108,1108,mean,6045.520599250936
1109,1109,mean,6045.520599250936
1110,1110,mean,6046.270599250936
1111,1111,mean,6046.270599250936
1112,1112,mean,6046.270599250936
1113,1113,mean,6049.573970037453
1114,1114,mean,6049.573970037453
1115,1115,mean,6049.573970037453
1116,1116,mean,6049.573970037453
1117,1117,mean,6050.323970037453
1118,1118,mean,6050.323970037453
1119,1119,mean,6050.323970037453
1120,1120,mean,6050.323970037453
1121,1121,mean,6050.323970037453
1122,1122,mean,6050.323970037453
1123,1123,mean,6054.187265917603
1124,1124,mean,6054.187265917603
1125,1125,mean,6054.187265917603
1126,1126,mean,6054.187265917603
1127,1127,mean,6054.187265917603
1128,1128,mean,6055.937265917603
1129,1129,mean,6055.937265917603
1130,1130,mean,6055.937265917603
1131,1131,mean,6055.937265917603
1132,1132,mean,6055.937265917603
1133,1133,mean,6055.937265917603
1134,1134,mean,6055.937265917603
1135,1135,mean,6055.937265917603
1136,1136,mean,6055.937265917603
1137,1137,mean,6055.937265917603
1138,1138,mean,6055.937265917603
1139,1139,mean,6055.937265917603
1140,1140,mean,6055.937265917603
1141,1141,mean,6055.937265917603
1142,1142,mean,6055.937265917603
1143,1143,mean,6055.937265917603
1144,1144,mean,6055.937265917603
1145,1145,mean,6055.937265917603
1146,1146,mean,6055.937265917603
1147,1147,mean,6055.937265917603
1148,1148,mean,6055.937265917603
1149,1149,mean,6055.937265917603
1150,1150,mean,6055.937265917603
1151,1151,mean,6061.353932584269
1152,1152,mean,6061.353932584269
1153,1153,mean,6061.353932584269
1154,1154,mean,6061.353932584269
1155,1155,mean,6061.353932584269
1156,1156,mean,6061.353932584269
1157,1157,mean,6065.573970037453
1158,1158,mean,6065.573970037453
1159,1159,mean,6065.573970037453
1160,1160,mean,6065.573970037453
1161,1161,mean,6065.573970037453
1162,1162,mean,6065.573970037453
1163,1163,mean,6065.573970037453
1164,1164,mean,6073.073970037453
1165,1165,mean,6073.073970037453
1166,1166,mean,6073.073970037453
1167,1167,mean,6073.073970037453
1168,1168,mean,6073.073970037453
1169,1169,mean,6073.073970037453
1170,1170,mean,6075.573970037453
1171,1171,mean,6075.573970037453
1172,1172,mean,6075.573970037453
1173,1173,mean,6075.573970037453
1174,1174,mean,6075.573970037453
1175,1175,mean,6075.573970037453
1176,1176,mean,6075.573970037453
1177,1177,mean,6075.573970037453
1178,1178,mean,6075.573970037453
1179,1179,mean,6075.573970037453
1180,1180,mean,6075.573970037453
1181,1181,mean,6075.573970037453
1182,1182,mean,6075.573970037453
1183,1183,mean,6075.573970037453
1184,1184,mean,6075.573970037453
1185,1185,mean,6075.573970037453
1186,1186,mean,6075.573970037453
1187,1187,mean,6075.573970037453
1188,1188,mean,6075.573970037453
1189,1189,mean,6075.573970037453
1190,1190,mean,6075.573970037453
1191,1191,mean,6075.573970037453
1192,1192,mean,6075.573970037453
1193,1193,mean,6075.573970037453
1194,1194,mean,6075.573970037453
1195,1195,mean,6075.573970037453
1196,1196,mean,6075.573970037453
1197,1197,mean,6075.573970037453
1198,1198,mean,6082.520599250936
1199,1199,mean,6082.520599250936
1200,1200,mean,6082.520599250936
1201,1201,mean,6082.520599250936
1202,1202,mean,6082.520599250936
1203,1203,mean,6082.520599250936
1204,1204,mean,6082.520599250936
1205,1205,mean,6082.520599250936
1206,1206,mean,6082.520599250936
1207,1207,mean,6082.520599250936
1208,1208,mean,6082.520599250936
1209,1209,mean,6082.520599250936
1210,1210,mean,6082.520599250936
1211,1211,mean,6082.520599250936
1212,1212,mean,6082.520599250936
1213,1213,mean,6082.520599250936
1214,1214,mean,6082.520599250936
1215,1215,mean,6083.270599250936
1216,1216,mean,6083.270599250936
1217,1217,mean,6083.270599250936
1218,1218,mean,6083.270599250936
1219,1219,mean,6083.270599250936
1220,1220,mean,6083.270599250936
1221,1221,mean,6083.270599250936
1222,1222,mean,6083.270599250936
1223,1223,mean,6083.270599250936
1224,1224,mean,6083.270599250936
1225,1225,mean,6083.270599250936
1226,1226,mean,6083.270599250936
1227,1227,mean,6083.270599250936
1228,1228,mean,6083.270599250936
1229,1229,mean,6083.270599250936
1230,1230,mean,6083.270599250936
1231,1231,mean,6083.270599250936
1232,1232,mean,6083.270599250936
1233,1233,mean,6083.270599250936
1234,1234,mean,6083.270599250936
1235,1235,mean,6083.270599250936
1236,1236,mean,6083.270599250936
1237,1237,mean,6083.270599250936
1238,1238,mean,6083.270599250936
1239,1239,mean,6083.270599250936
1240,1240,mean,6083.270599250936
1241,1241,mean,6083.270599250936
1242,1242,mean,6083.270599250936
1243,1243,mean,6083.270599250936
1244,1244,mean,6090.383895131086
1245,1245,mean,6090.383895131086
1246,1246,mean,6090.383895131086
1247,1247,mean,6090.383895131086
1248,1248,mean,6092.717228464419
1249,1249,mean,6092.717228464419
1250,1250,mean,6092.717228464419
1251,1251,mean,6092.717228464419
1252,1252,mean,6092.717228464419
1253,1253,mean,6092.717228464419
1254,1254,mean,6092.717228464419
1255,1255,mean,6093.633895131086
1256,1256,mean,6093.633895131086
1257,1257,mean,6093.633895131086
1258,1258,mean,6093.633895131086
1259,1259,mean,6093.633895131086
1260,1260,mean,6093.633895131086
1261,1261,mean,6093.633895131086
1262,1262,mean,6095.050561797753
1263,1263,mean,6095.050561797753
1264,1264,mean,6095.050561797753
1265,1265,mean,6095.050561797753
1266,1266,mean,6095.050561797753
1267,1267,mean,6095.050561797753
1268,1268,mean,6095.050561797753
1269,1269,mean,6095.050561797753
1270,1270,mean,6095.050561797753
1271,1271,mean,6095.050561797753
1272,1272,mean,6101.413857677901
1273,1273,mean,6101.413857677901
1274,1274,mean,6101.413857677901
1275,1275,mean,6101.413857677901
1276,1276,mean,6101.413857677901
1277,1277,mean,6103.080524344568
1278,1278,mean,6103.080524344568
1279,1279,mean,6103.080524344568
1280,1280,mean,6103.080524344568
1281,1281,mean,6103.080524344568
1282,1282,mean,6103.080524344568
1283,1283,mean,6103.080524344568
1284,1284,mean,6103.080524344568
1285,1285,mean,6112.110486891385
1286,1286,mean,6112.110486891385
1287,1287,mean,6112.110486891385
1288,1288,mean,6112.110486891385
1289,1289,mean,6112.110486891385
1290,1290,mean,6112.110486891385
1291,1291,mean,6112.110486891385
1292,1292,mean,6112.110486891385
1293,1293,mean,6112.110486891385
1294,1294,mean,6112.110486891385
1295,1295,mean,6112.110486891385
1296,1296,mean,6112.110486891385
1297,1297,mean,6112.110486891385
1298,1298,mean,6112.110486891385
1299,1299,mean,6112.110486891385
1300,1300,mean,6112.110486891385
1301,1301,mean,6112.110486891385
1302,1302,mean,6112.110486891385
1303,1303,mean,6114.610486891385
1304,1304,mean,6114.610486891385
1305,1305,mean,6114.610486891385
1306,1306,mean,6114.610486891385
1307,1307,mean,6114.610486891385
1308,1308,mean,6114.610486891385
1309,1309,mean,6114.610486891385
1310,1310,mean,6114.610486891385
1311,1311,mean,6114.610486891385
1312,1312,mean,6114.610486891385
1313,1313,mean,6114.610486891385
1314,1314,mean,6114.610486891385
1315,1315,mean,6114.610486891385
1316,1316,mean,6114.610486891385
1317,1317,mean,6114.610486891385
1318,1318,mean,6114.610486891385
1319,1319,mean,6114.610486891385
1320,1320,mean,6114.610486891385
1321,1321,mean,6114.610486891385
1322,1322,mean,6114.610486891385
1323,1323,mean,6114.610486891385
1324,1324,mean,6114.610486891385
1325,1325,mean,6114.610486891385
1326,1326,mean,6114.610486891385
1327,1327,mean,6114.610486891385
1328,1328,mean,6114.610486891385
1329,1329,mean,6114.610486891385
1330,1330,mean,6114.610486891385
1331,1331,mean,6114.610486891385
1332,1332,mean,6114.610486891385
1333,1333,mean,6114.610486891385
1334,1334,mean,6116.913857677901
1335,1335,mean,6116.913857677901
1336,1336,mean,6116.913857677901
1337,1337,mean,6116.913857677901
1338,1338,mean,6116.913857677901
1339,1339,mean,6116.913857677901
1340,1340,mean,6116.913857677901
1341,1341,mean,6116.913857677901
1342,1342,mean,6116.913857677901
1343,1343,mean,6116.913857677901
1344,1344,mean,6116.913857677901
1345,1345,mean,6116.913857677901
1346,1346,mean,6116.913857677901
1347,1347,mean,6116.913857677901
1348,1348,mean,6116.913857677901
1349,1349,mean,6116.913857677901
1350,1350,mean,6116.913857677901
1351,1351,mean,6116.913857677901
1352,1352,mean,6116.913857677901
1353,1353,mean,6116.913857677901
1354,1354,mean,6116.913857677901
1355,1355,mean,6116.913857677901
1356,1356,mean,6116.913857677901
1357,1357,mean,6116.913857677901
1358,1358,mean,6116.913857677901
1359,1359,mean,6116.913857677901
1360,1360,mean,6116.913857677901
1361,1361,mean,6116.913857677901
1362,1362,mean,6116.913857677901
1363,1363,mean,6116.913857677901
1364,1364,mean,6116.913857677901
1365,1365,mean,6116.913857677901
1366,1366,mean,6116.913857677901
1367,1367,mean,6116.913857677901
1368,1368,mean,6116.913857677901
1369,1369,mean,6116.913857677901
1370,1370,mean,6116.913857677901
1371,1371,mean,6116.913857677901
1372,1372,mean,6116.913857677901
1373,1373,mean,6116.913857677901
1374,1374,mean,6116.913857677901
1375,1375,mean,6116.913857677901
1376,1376,mean,6116.913857677901
1377,1377,mean,6116.913857677901
1378,1378,mean,6116.913857677901
1379,1379,mean,6116.913857677901
1380,1380,mean,6116.913857677901
1381,1381,mean,6116.913857677901
1382,1382,mean,6116.913857677901
1383,1383,mean,6116.913857677901
1384,1384,mean,6116.913857677901
1385,1385,mean,6116.913857677901
1386,1386,mean,6116.913857677901
1387,1387,mean,6116.913857677901
1388,1388,mean,6116.913857677901
1389,1389,mean,6116.913857677901
1390,1390,mean,6116.913857677901
1391,1391,mean,6116.913857677901
1392,1392,mean,6116.913857677901
1393,1393,mean,6116.913857677901
1394,1394,mean,6116.913857677901
1395,1395,mean,6116.913857677901
1396,1396,mean,6116.913857677901
1397,1397,mean,6116.913857677901
1398,1398,mean,6116.913857677901
1399,1399,mean,6116.913857677901
1400,1400,mean,6116.913857677901
1401,1401,mean,6116.913857677901
1402,1402,mean,6116.913857677901
1403,1403,mean,6122.277153558051
1404,1404,mean,6122.277153558051
1405,1405,mean,6122.277153558051
1406,1406,mean,6122.277153558051
1407,1407,mean,6122.277153558051
1408,1408,mean,6122.277153558051
1409,1409,mean,6123.527153558051
1410,1410,mean,6123.527153558051
1411,1411,mean,6129.110486891385
1412,1412,mean,6129.110486891385
1413,1413,mean,6129.110486891385
1414,1414,mean,6129.110486891385
1415,1415,mean,6129.110486891385
1416,1416,mean,6129.110486891385
1417,1417,mean,6128.193820224718
1418,1418,mean,6128.193820224718
1419,1419,mean,6128.193820224718
1420,1420,mean,6128.193820224718
1421,1421,mean,6128.193820224718
1422,1422,mean,6128.193820224718
1423,1423,mean,6128.193820224718
1424,1424,mean,6128.193820224718
1425,1425,mean,6128.860486891385
1426,1426,mean,6128.860486891385
1427,1427,mean,6128.860486891385
