,Iteraties (0 indexed),Statistiek,Score (n_runs=20)
57884,27884,max,6858.640449438202
57885,27885,max,6858.640449438202
57886,27886,max,6858.640449438202
57887,27887,max,6858.640449438202
57888,27888,max,6858.640449438202
57889,27889,max,6858.640449438202
57890,27890,max,6858.640449438202
57891,27891,max,6858.640449438202
57892,27892,max,6858.640449438202
57893,27893,max,6858.640449438202
57894,27894,max,6858.640449438202
57895,27895,max,6858.640449438202
57896,27896,max,6858.640449438202
57897,27897,max,6858.640449438202
57898,27898,max,6858.640449438202
57899,27899,max,6858.640449438202
57900,27900,max,6858.640449438202
57901,27901,max,6858.640449438202
57902,27902,max,6858.640449438202
57903,27903,max,6858.640449438202
57904,27904,max,6858.640449438202
57905,27905,max,6858.640449438202
57906,27906,max,6858.640449438202
57907,27907,max,6858.640449438202
57908,27908,max,6858.640449438202
57909,27909,max,6858.640449438202
57910,27910,max,6858.640449438202
57911,27911,max,6858.640449438202
57912,27912,max,6858.640449438202
57913,27913,max,6858.640449438202
57914,27914,max,6858.640449438202
57915,27915,max,6858.640449438202
57916,27916,max,6858.640449438202
57917,27917,max,6858.640449438202
57918,27918,max,6858.640449438202
57919,27919,max,6858.640449438202
57920,27920,max,6858.640449438202
57921,27921,max,6858.640449438202
57922,27922,max,6858.640449438202
57923,27923,max,6858.640449438202
57924,27924,max,6858.640449438202
57925,27925,max,6858.640449438202
57926,27926,max,6858.640449438202
57927,27927,max,6858.640449438202
57928,27928,max,6858.640449438202
57929,27929,max,6858.640449438202
57930,27930,max,6858.640449438202
57931,27931,max,6858.640449438202
57932,27932,max,6858.640449438202
57933,27933,max,6858.640449438202
57934,27934,max,6858.640449438202
57935,27935,max,6858.640449438202
57936,27936,max,6858.640449438202
57937,27937,max,6858.640449438202
57938,27938,max,6858.640449438202
57939,27939,max,6858.640449438202
57940,27940,max,6858.640449438202
57941,27941,max,6858.640449438202
57942,27942,max,6858.640449438202
57943,27943,max,6858.640449438202
57944,27944,max,6858.640449438202
57945,27945,max,6858.640449438202
57946,27946,max,6858.640449438202
57947,27947,max,6858.640449438202
57948,27948,max,6858.640449438202
57949,27949,max,6858.640449438202
57950,27950,max,6858.640449438202
57951,27951,max,6858.640449438202
57952,27952,max,6858.640449438202
57953,27953,max,6858.640449438202
57954,27954,max,6858.640449438202
57955,27955,max,6858.640449438202
57956,27956,max,6858.640449438202
57957,27957,max,6858.640449438202
57958,27958,max,6858.640449438202
57959,27959,max,6858.640449438202
57960,27960,max,6858.640449438202
57961,27961,max,6858.640449438202
57962,27962,max,6858.640449438202
57963,27963,max,6858.640449438202
57964,27964,max,6858.640449438202
57965,27965,max,6858.640449438202
57966,27966,max,6858.640449438202
57967,27967,max,6858.640449438202
57968,27968,max,6858.640449438202
57969,27969,max,6858.640449438202
57970,27970,max,6858.640449438202
57971,27971,max,6858.640449438202
57972,27972,max,6858.640449438202
57973,27973,max,6858.640449438202
57974,27974,max,6858.640449438202
57975,27975,max,6858.640449438202
57976,27976,max,6858.640449438202
57977,27977,max,6858.640449438202
57978,27978,max,6858.640449438202
57979,27979,max,6858.640449438202
57980,27980,max,6858.640449438202
57981,27981,max,6858.640449438202
57982,27982,max,6858.640449438202
57983,27983,max,6858.640449438202
57984,27984,max,6858.640449438202
57985,27985,max,6858.640449438202
57986,27986,max,6858.640449438202
57987,27987,max,6858.640449438202
57988,27988,max,6858.640449438202
57989,27989,max,6858.640449438202
57990,27990,max,6858.640449438202
57991,27991,max,6858.640449438202
57992,27992,max,6858.640449438202
57993,27993,max,6858.640449438202
57994,27994,max,6858.640449438202
57995,27995,max,6858.640449438202
57996,27996,max,6858.640449438202
57997,27997,max,6858.640449438202
57998,27998,max,6858.640449438202
57999,27999,max,6858.640449438202
58000,28000,max,6858.640449438202
58001,28001,max,6858.640449438202
58002,28002,max,6858.640449438202
58003,28003,max,6858.640449438202
58004,28004,max,6858.640449438202
58005,28005,max,6858.640449438202
58006,28006,max,6858.640449438202
58007,28007,max,6858.640449438202
58008,28008,max,6858.640449438202
58009,28009,max,6858.640449438202
58010,28010,max,6858.640449438202
58011,28011,max,6858.640449438202
58012,28012,max,6858.640449438202
58013,28013,max,6858.640449438202
58014,28014,max,6858.640449438202
58015,28015,max,6858.640449438202
58016,28016,max,6858.640449438202
58017,28017,max,6858.640449438202
58018,28018,max,6858.640449438202
58019,28019,max,6858.640449438202
58020,28020,max,6858.640449438202
58021,28021,max,6858.640449438202
58022,28022,max,6858.640449438202
58023,28023,max,6858.640449438202
58024,28024,max,6858.640449438202
58025,28025,max,6858.640449438202
58026,28026,max,6858.640449438202
58027,28027,max,6858.640449438202
58028,28028,max,6858.640449438202
58029,28029,max,6858.640449438202
58030,28030,max,6858.640449438202
58031,28031,max,6858.640449438202
58032,28032,max,6858.640449438202
58033,28033,max,6858.640449438202
58034,28034,max,6858.640449438202
58035,28035,max,6858.640449438202
58036,28036,max,6858.640449438202
58037,28037,max,6858.640449438202
58038,28038,max,6858.640449438202
58039,28039,max,6858.640449438202
58040,28040,max,6858.640449438202
58041,28041,max,6858.640449438202
58042,28042,max,6858.640449438202
58043,28043,max,6858.640449438202
58044,28044,max,6858.640449438202
58045,28045,max,6858.640449438202
58046,28046,max,6858.640449438202
58047,28047,max,6858.640449438202
58048,28048,max,6858.640449438202
58049,28049,max,6858.640449438202
58050,28050,max,6858.640449438202
58051,28051,max,6858.640449438202
58052,28052,max,6858.640449438202
58053,28053,max,6858.640449438202
58054,28054,max,6858.640449438202
58055,28055,max,6858.640449438202
58056,28056,max,6858.640449438202
58057,28057,max,6858.640449438202
58058,28058,max,6858.640449438202
58059,28059,max,6858.640449438202
58060,28060,max,6858.640449438202
58061,28061,max,6858.640449438202
58062,28062,max,6858.640449438202
58063,28063,max,6858.640449438202
58064,28064,max,6858.640449438202
58065,28065,max,6858.640449438202
58066,28066,max,6858.640449438202
58067,28067,max,6858.640449438202
58068,28068,max,6858.640449438202
58069,28069,max,6858.640449438202
58070,28070,max,6858.640449438202
58071,28071,max,6858.640449438202
58072,28072,max,6858.640449438202
58073,28073,max,6858.640449438202
58074,28074,max,6858.640449438202
58075,28075,max,6858.640449438202
58076,28076,max,6858.640449438202
58077,28077,max,6858.640449438202
58078,28078,max,6858.640449438202
58079,28079,max,6858.640449438202
58080,28080,max,6858.640449438202
58081,28081,max,6858.640449438202
58082,28082,max,6858.640449438202
58083,28083,max,6858.640449438202
58084,28084,max,6858.640449438202
58085,28085,max,6858.640449438202
58086,28086,max,6858.640449438202
58087,28087,max,6858.640449438202
58088,28088,max,6858.640449438202
58089,28089,max,6858.640449438202
58090,28090,max,6858.640449438202
58091,28091,max,6858.640449438202
58092,28092,max,6858.640449438202
58093,28093,max,6858.640449438202
58094,28094,max,6858.640449438202
58095,28095,max,6858.640449438202
58096,28096,max,6858.640449438202
58097,28097,max,6858.640449438202
58098,28098,max,6858.640449438202
58099,28099,max,6858.640449438202
58100,28100,max,6858.640449438202
58101,28101,max,6858.640449438202
58102,28102,max,6858.640449438202
58103,28103,max,6858.640449438202
58104,28104,max,6858.640449438202
58105,28105,max,6858.640449438202
58106,28106,max,6858.640449438202
58107,28107,max,6858.640449438202
58108,28108,max,6858.640449438202
58109,28109,max,6858.640449438202
58110,28110,max,6858.640449438202
58111,28111,max,6858.640449438202
58112,28112,max,6858.640449438202
58113,28113,max,6858.640449438202
58114,28114,max,6858.640449438202
58115,28115,max,6858.640449438202
58116,28116,max,6858.640449438202
58117,28117,max,6858.640449438202
58118,28118,max,6858.640449438202
58119,28119,max,6858.640449438202
58120,28120,max,6858.640449438202
58121,28121,max,6858.640449438202
58122,28122,max,6858.640449438202
58123,28123,max,6858.640449438202
58124,28124,max,6858.640449438202
58125,28125,max,6858.640449438202
58126,28126,max,6858.640449438202
58127,28127,max,6858.640449438202
58128,28128,max,6858.640449438202
58129,28129,max,6858.640449438202
58130,28130,max,6858.640449438202
58131,28131,max,6858.640449438202
58132,28132,max,6858.640449438202
58133,28133,max,6858.640449438202
58134,28134,max,6858.640449438202
58135,28135,max,6858.640449438202
58136,28136,max,6858.640449438202
58137,28137,max,6858.640449438202
58138,28138,max,6858.640449438202
58139,28139,max,6858.640449438202
58140,28140,max,6858.640449438202
58141,28141,max,6858.640449438202
58142,28142,max,6858.640449438202
58143,28143,max,6858.640449438202
58144,28144,max,6858.640449438202
58145,28145,max,6858.640449438202
58146,28146,max,6858.640449438202
58147,28147,max,6858.640449438202
58148,28148,max,6858.640449438202
58149,28149,max,6858.640449438202
58150,28150,max,6858.640449438202
58151,28151,max,6858.640449438202
58152,28152,max,6858.640449438202
58153,28153,max,6858.640449438202
58154,28154,max,6858.640449438202
58155,28155,max,6858.640449438202
58156,28156,max,6858.640449438202
58157,28157,max,6858.640449438202
58158,28158,max,6858.640449438202
58159,28159,max,6858.640449438202
58160,28160,max,6858.640449438202
58161,28161,max,6858.640449438202
58162,28162,max,6858.640449438202
58163,28163,max,6858.640449438202
58164,28164,max,6858.640449438202
58165,28165,max,6858.640449438202
58166,28166,max,6858.640449438202
58167,28167,max,6858.640449438202
58168,28168,max,6858.640449438202
58169,28169,max,6858.640449438202
58170,28170,max,6858.640449438202
58171,28171,max,6858.640449438202
58172,28172,max,6858.640449438202
58173,28173,max,6858.640449438202
58174,28174,max,6858.640449438202
58175,28175,max,6858.640449438202
58176,28176,max,6858.640449438202
58177,28177,max,6858.640449438202
58178,28178,max,6858.640449438202
58179,28179,max,6858.640449438202
58180,28180,max,6858.640449438202
58181,28181,max,6858.640449438202
58182,28182,max,6858.640449438202
58183,28183,max,6858.640449438202
58184,28184,max,6858.640449438202
58185,28185,max,6858.640449438202
58186,28186,max,6858.640449438202
58187,28187,max,6858.640449438202
58188,28188,max,6858.640449438202
58189,28189,max,6858.640449438202
58190,28190,max,6858.640449438202
58191,28191,max,6858.640449438202
58192,28192,max,6858.640449438202
58193,28193,max,6858.640449438202
58194,28194,max,6858.640449438202
58195,28195,max,6858.640449438202
58196,28196,max,6858.640449438202
58197,28197,max,6858.640449438202
58198,28198,max,6858.640449438202
58199,28199,max,6858.640449438202
58200,28200,max,6858.640449438202
58201,28201,max,6858.640449438202
58202,28202,max,6858.640449438202
58203,28203,max,6858.640449438202
58204,28204,max,6858.640449438202
58205,28205,max,6858.640449438202
58206,28206,max,6858.640449438202
58207,28207,max,6858.640449438202
58208,28208,max,6858.640449438202
58209,28209,max,6858.640449438202
58210,28210,max,6858.640449438202
58211,28211,max,6858.640449438202
58212,28212,max,6858.640449438202
58213,28213,max,6858.640449438202
58214,28214,max,6858.640449438202
58215,28215,max,6858.640449438202
58216,28216,max,6858.640449438202
58217,28217,max,6858.640449438202
58218,28218,max,6858.640449438202
58219,28219,max,6858.640449438202
58220,28220,max,6858.640449438202
58221,28221,max,6858.640449438202
58222,28222,max,6858.640449438202
58223,28223,max,6858.640449438202
58224,28224,max,6858.640449438202
58225,28225,max,6858.640449438202
58226,28226,max,6858.640449438202
58227,28227,max,6858.640449438202
58228,28228,max,6858.640449438202
58229,28229,max,6858.640449438202
58230,28230,max,6858.640449438202
58231,28231,max,6858.640449438202
58232,28232,max,6858.640449438202
58233,28233,max,6858.640449438202
58234,28234,max,6858.640449438202
58235,28235,max,6858.640449438202
58236,28236,max,6858.640449438202
58237,28237,max,6858.640449438202
58238,28238,max,6858.640449438202
58239,28239,max,6858.640449438202
58240,28240,max,6858.640449438202
58241,28241,max,6858.640449438202
58242,28242,max,6858.640449438202
58243,28243,max,6858.640449438202
58244,28244,max,6858.640449438202
58245,28245,max,6858.640449438202
58246,28246,max,6858.640449438202
58247,28247,max,6858.640449438202
58248,28248,max,6858.640449438202
58249,28249,max,6858.640449438202
58250,28250,max,6858.640449438202
58251,28251,max,6858.640449438202
58252,28252,max,6858.640449438202
58253,28253,max,6858.640449438202
58254,28254,max,6858.640449438202
58255,28255,max,6858.640449438202
58256,28256,max,6858.640449438202
58257,28257,max,6858.640449438202
58258,28258,max,6858.640449438202
58259,28259,max,6858.640449438202
58260,28260,max,6858.640449438202
58261,28261,max,6858.640449438202
58262,28262,max,6858.640449438202
58263,28263,max,6858.640449438202
58264,28264,max,6858.640449438202
58265,28265,max,6858.640449438202
58266,28266,max,6858.640449438202
58267,28267,max,6858.640449438202
58268,28268,max,6858.640449438202
58269,28269,max,6858.640449438202
58270,28270,max,6858.640449438202
58271,28271,max,6858.640449438202
58272,28272,max,6858.640449438202
58273,28273,max,6858.640449438202
58274,28274,max,6858.640449438202
58275,28275,max,6858.640449438202
58276,28276,max,6858.640449438202
58277,28277,max,6858.640449438202
58278,28278,max,6858.640449438202
58279,28279,max,6858.640449438202
58280,28280,max,6858.640449438202
58281,28281,max,6858.640449438202
58282,28282,max,6858.640449438202
58283,28283,max,6858.640449438202
58284,28284,max,6858.640449438202
58285,28285,max,6858.640449438202
58286,28286,max,6858.640449438202
58287,28287,max,6858.640449438202
58288,28288,max,6858.640449438202
58289,28289,max,6858.640449438202
58290,28290,max,6858.640449438202
58291,28291,max,6858.640449438202
58292,28292,max,6858.640449438202
58293,28293,max,6858.640449438202
58294,28294,max,6858.640449438202
58295,28295,max,6858.640449438202
58296,28296,max,6858.640449438202
58297,28297,max,6858.640449438202
58298,28298,max,6858.640449438202
58299,28299,max,6858.640449438202
58300,28300,max,6858.640449438202
58301,28301,max,6858.640449438202
58302,28302,max,6858.640449438202
58303,28303,max,6858.640449438202
58304,28304,max,6858.640449438202
58305,28305,max,6858.640449438202
58306,28306,max,6858.640449438202
58307,28307,max,6858.640449438202
58308,28308,max,6858.640449438202
58309,28309,max,6858.640449438202
58310,28310,max,6858.640449438202
58311,28311,max,6858.640449438202
58312,28312,max,6858.640449438202
58313,28313,max,6858.640449438202
58314,28314,max,6858.640449438202
58315,28315,max,6858.640449438202
58316,28316,max,6858.640449438202
58317,28317,max,6858.640449438202
58318,28318,max,6858.640449438202
58319,28319,max,6858.640449438202
58320,28320,max,6858.640449438202
58321,28321,max,6858.640449438202
58322,28322,max,6858.640449438202
58323,28323,max,6858.640449438202
58324,28324,max,6858.640449438202
58325,28325,max,6858.640449438202
58326,28326,max,6858.640449438202
58327,28327,max,6858.640449438202
58328,28328,max,6858.640449438202
58329,28329,max,6858.640449438202
58330,28330,max,6858.640449438202
58331,28331,max,6858.640449438202
58332,28332,max,6858.640449438202
58333,28333,max,6858.640449438202
58334,28334,max,6858.640449438202
